id,created_at,text
658633237099630592,2015-10-26 13:16:15,One chart shows exactly how much America's biggest companies give to Republicans and Democrats: https://t.co/zzUrc4mwkw via @AOL
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633289499037697,2015-10-26 13:16:27,THIS is What Happens When Democrats Take Over American Cities | The Federalist Papers https://t.co/VatJcjwaKD
658633254094946304,2015-10-26 13:16:19,No one has a 'right not to be offended:' UK's Baroness Cox has better grasp of 1st Amendment than many US Democrats https://t.co/zEHVGjPE2u
658633252744269824,2015-10-26 13:16:18,"RT @StrengthenTheUS: #Democrats, don't vote for a Party. Vote for what's best for America. #Trump2016 #Trump #TrumpToday @TODAYshow https:/…"
658633237099630592,2015-10-26 13:16:15,One chart shows exactly how much America's biggest companies give to Republicans and Democrats: https://t.co/zzUrc4mwkw via @AOL
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633289499037697,2015-10-26 13:16:27,THIS is What Happens When Democrats Take Over American Cities | The Federalist Papers https://t.co/VatJcjwaKD
658633254094946304,2015-10-26 13:16:19,No one has a 'right not to be offended:' UK's Baroness Cox has better grasp of 1st Amendment than many US Democrats https://t.co/zEHVGjPE2u
658633252744269824,2015-10-26 13:16:18,"RT @StrengthenTheUS: #Democrats, don't vote for a Party. Vote for what's best for America. #Trump2016 #Trump #TrumpToday @TODAYshow https:/…"
658633237099630592,2015-10-26 13:16:15,One chart shows exactly how much America's biggest companies give to Republicans and Democrats: https://t.co/zzUrc4mwkw via @AOL
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
